time,v(vout)
3.40850000e-07,7.63020543e-01
3.40950000e-07,7.63020489e-01
3.41050000e-07,7.63020449e-01
3.41150000e-07,7.63020399e-01
3.41250000e-07,7.63020362e-01
3.41350000e-07,7.63020315e-01
3.41450000e-07,7.63020281e-01
3.41550000e-07,7.63020236e-01
3.41650000e-07,7.63020205e-01
3.41750000e-07,7.63020163e-01
3.41850000e-07,7.63020134e-01
3.41950000e-07,7.63020095e-01
3.42050000e-07,7.63020068e-01
3.42150000e-07,7.63020031e-01
3.42250000e-07,7.63020006e-01
3.42350000e-07,7.63019972e-01
3.42450000e-07,7.63019949e-01
3.42550000e-07,7.63019916e-01
3.42650000e-07,7.63019896e-01
3.42750000e-07,7.63019865e-01
3.42850000e-07,7.63019846e-01
3.42950000e-07,7.63019817e-01
3.43050000e-07,7.63019799e-01
3.43150000e-07,7.63019772e-01
3.43250000e-07,7.63019756e-01
3.43350000e-07,7.63019730e-01
3.43450000e-07,7.63019715e-01
3.43550000e-07,7.63019691e-01
3.43650000e-07,7.63019677e-01
3.43750000e-07,7.63019654e-01
3.43850000e-07,7.63019642e-01
3.43950000e-07,7.63019620e-01
3.44050000e-07,7.63019609e-01
3.44150000e-07,7.63019589e-01
3.44250000e-07,7.63019579e-01
3.44350000e-07,7.63019559e-01
3.44450000e-07,7.63019550e-01
3.44550000e-07,7.63019532e-01
3.44650000e-07,7.63019524e-01
3.44750000e-07,7.63019506e-01
3.44850000e-07,7.63019499e-01
3.44950000e-07,7.63019482e-01
3.45050000e-07,7.63019476e-01
3.45150000e-07,7.63019460e-01
3.45250000e-07,7.63019454e-01
3.45350000e-07,7.63019439e-01
3.45450000e-07,7.63019434e-01
3.45550000e-07,7.63019419e-01
3.45650000e-07,7.63019415e-01
3.45750000e-07,7.63019401e-01
3.45850000e-07,7.63019398e-01
3.45950000e-07,7.63019384e-01
3.46050000e-07,7.63019381e-01
3.46150000e-07,7.63019369e-01
3.46250000e-07,7.63019366e-01
3.46350000e-07,7.63019354e-01
3.46450000e-07,7.63019352e-01
3.46550000e-07,7.63019340e-01
3.46650000e-07,7.63019338e-01
3.46750000e-07,7.63019328e-01
3.46850000e-07,7.63019326e-01
3.46950000e-07,7.63019316e-01
3.47050000e-07,7.63019315e-01
3.47150000e-07,7.63019305e-01
3.47250000e-07,7.63019304e-01
3.47350000e-07,7.63019294e-01
3.47450000e-07,7.63019294e-01
3.47550000e-07,7.63019284e-01
3.47650000e-07,7.63019284e-01
3.47750000e-07,7.63019275e-01
3.47850000e-07,7.63019276e-01
3.47950000e-07,7.63019267e-01
3.48050000e-07,7.63019268e-01
3.48150000e-07,7.63019259e-01
3.48250000e-07,7.63019260e-01
3.48350000e-07,7.63019252e-01
3.48450000e-07,7.63019253e-01
3.48550000e-07,7.63019245e-01
3.48650000e-07,7.63019246e-01
3.48750000e-07,7.63019239e-01
3.48850000e-07,7.63019240e-01
3.48950000e-07,7.63019233e-01
3.49050000e-07,7.63019234e-01
3.49150000e-07,7.63019227e-01
3.49250000e-07,7.63019229e-01
3.49350000e-07,7.63019222e-01
3.49450000e-07,7.63019224e-01
3.49550000e-07,7.63019217e-01
3.49650000e-07,7.63019219e-01
3.49750000e-07,7.63019213e-01
3.49850000e-07,7.63019215e-01
3.49950000e-07,7.63019209e-01
3.50050000e-07,7.63019211e-01
3.50150000e-07,7.63019205e-01
3.50250000e-07,7.63019207e-01
3.50350000e-07,7.63019201e-01
3.50450000e-07,7.63019204e-01
3.50550000e-07,7.63019198e-01
3.50650000e-07,7.63019200e-01
3.50750000e-07,7.63019195e-01
3.50850000e-07,7.63019197e-01
3.50950000e-07,7.63019192e-01
3.51050000e-07,7.63019195e-01
3.51150000e-07,7.63019189e-01
3.51250000e-07,7.63019192e-01
3.51350000e-07,7.63019186e-01
3.51450000e-07,7.63019189e-01
3.51550000e-07,7.63019184e-01
3.51650000e-07,7.63019187e-01
3.51750000e-07,7.63019182e-01
3.51850000e-07,7.63019185e-01
3.51950000e-07,7.63019180e-01
3.52050000e-07,7.63019183e-01
3.52150000e-07,7.63019178e-01
3.52250000e-07,7.63019181e-01
3.52350000e-07,7.63019176e-01
3.52450000e-07,7.63019179e-01
3.52550000e-07,7.63019174e-01
3.52650000e-07,7.63019178e-01
3.52750000e-07,7.63019173e-01
3.52850000e-07,7.63019176e-01
3.52950000e-07,7.63019171e-01
3.53050000e-07,7.63019175e-01
3.53150000e-07,7.63019170e-01
3.53250000e-07,7.63019173e-01
3.53350000e-07,7.63019169e-01
3.53450000e-07,7.63019172e-01
3.53550000e-07,7.63019167e-01
3.53650000e-07,7.63019171e-01
3.53750000e-07,7.63019166e-01
3.53850000e-07,7.63019170e-01
3.53950000e-07,7.63019165e-01
3.54050000e-07,7.63019169e-01
3.54150000e-07,7.63019164e-01
3.54250000e-07,7.63019168e-01
3.54350000e-07,7.63019163e-01
3.54450000e-07,7.63019167e-01
3.54550000e-07,7.63019163e-01
3.54650000e-07,7.63019166e-01
3.54750000e-07,7.63019162e-01
3.54850000e-07,7.63019165e-01
3.54950000e-07,7.63019161e-01
3.55050000e-07,7.63019165e-01
3.55150000e-07,7.63019160e-01
3.55250000e-07,7.63019164e-01
3.55350000e-07,7.63019160e-01
3.55450000e-07,7.63019163e-01
3.55550000e-07,7.63019159e-01
3.55650000e-07,7.63019163e-01
3.55750000e-07,7.63019159e-01
3.55850000e-07,7.63019162e-01
3.55950000e-07,7.63019158e-01
3.56050000e-07,7.63019162e-01
3.56150000e-07,7.63019158e-01
3.56250000e-07,7.63019161e-01
3.56350000e-07,7.63019157e-01
3.56450000e-07,7.63019161e-01
3.56550000e-07,7.63019157e-01
3.56650000e-07,7.63019161e-01
3.56750000e-07,7.63019156e-01
3.56850000e-07,7.63019160e-01
3.56950000e-07,7.63019156e-01
3.57050000e-07,7.63019160e-01
3.57150000e-07,7.63019156e-01
3.57250000e-07,7.63019159e-01
3.57350000e-07,7.63019155e-01
3.57450000e-07,7.63019159e-01
3.57550000e-07,7.63019155e-01
3.57650000e-07,7.63019159e-01
3.57750000e-07,7.63019155e-01
3.57850000e-07,7.63019159e-01
3.57950000e-07,7.63019155e-01
3.58050000e-07,7.63019158e-01
3.58150000e-07,7.63019154e-01
3.58250000e-07,7.63019158e-01
3.58350000e-07,7.63019154e-01
3.58450000e-07,7.63019158e-01
3.58550000e-07,7.63019154e-01
3.58650000e-07,7.63019158e-01
3.58750000e-07,7.63019154e-01
3.58850000e-07,7.63019157e-01
3.58950000e-07,7.63019154e-01
3.59050000e-07,7.63019157e-01
3.59150000e-07,7.63019153e-01
3.59250000e-07,7.63019157e-01
3.59350000e-07,7.63019153e-01
3.59450000e-07,7.63019157e-01
3.59550000e-07,7.63019153e-01
3.59650000e-07,7.63019157e-01
3.59750000e-07,7.63019153e-01
3.59850000e-07,7.63019157e-01
3.59950000e-07,7.63019153e-01
3.60000000e-07,7.63019157e-01
3.60010000e-07,7.62332734e-01
3.60030000e-07,7.61216321e-01
3.60070000e-07,7.59683410e-01
3.60150000e-07,7.56964897e-01
3.60250000e-07,7.53392828e-01
3.60350000e-07,7.49498110e-01
3.60450000e-07,7.45185105e-01
3.60550000e-07,7.40399904e-01
3.60650000e-07,7.35072839e-01
3.60750000e-07,7.29132982e-01
3.60850000e-07,7.22499038e-01
3.60950000e-07,7.15082857e-01
3.61050000e-07,7.06790756e-01
3.61150000e-07,6.97527552e-01
3.61250000e-07,6.87205457e-01
3.61350000e-07,6.75758329e-01
3.61450000e-07,6.63165191e-01
3.61550000e-07,6.49475654e-01
3.61650000e-07,6.34822893e-01
3.61750000e-07,6.19401495e-01
3.61850000e-07,6.03417068e-01
3.61950000e-07,5.87039590e-01
3.62050000e-07,5.70388974e-01
3.62150000e-07,5.53543659e-01
3.62250000e-07,5.36555530e-01
3.62350000e-07,5.19459644e-01
3.62450000e-07,5.02280884e-01
3.62550000e-07,4.85037091e-01
3.62650000e-07,4.67741933e-01
3.62750000e-07,4.50405881e-01
3.62850000e-07,4.33037746e-01
3.62950000e-07,4.15644902e-01
3.63050000e-07,3.98234380e-01
3.63150000e-07,3.80812910e-01
3.63250000e-07,3.63387965e-01
3.63350000e-07,3.45967938e-01
3.63450000e-07,3.28563449e-01
3.63550000e-07,3.11187973e-01
3.63650000e-07,2.93859716e-01
3.63750000e-07,2.76602948e-01
3.63850000e-07,2.59450408e-01
3.63950000e-07,2.42444598e-01
3.64050000e-07,2.25638537e-01
3.64150000e-07,2.09092537e-01
3.64250000e-07,1.92867428e-01
3.64350000e-07,1.77015466e-01
3.64450000e-07,1.61577563e-01
3.64550000e-07,1.46589700e-01
3.64650000e-07,1.32095121e-01
3.64750000e-07,1.18152977e-01
3.64850000e-07,1.04841021e-01
3.64950000e-07,9.22519484e-02
3.65050000e-07,8.04860058e-02
3.65150000e-07,6.96399526e-02
3.65250000e-07,5.97948453e-02
3.65350000e-07,5.10038488e-02
3.65450000e-07,4.32835583e-02
3.65550000e-07,3.66095594e-02
3.65650000e-07,3.09167686e-02
3.65750000e-07,2.61007751e-02
3.65850000e-07,2.20162540e-02
3.65950000e-07,1.84700917e-02
3.66050000e-07,1.52310277e-02
3.66150000e-07,1.21153363e-02
3.66250000e-07,9.19049154e-03
3.66350000e-07,6.78498952e-03
3.66450000e-07,5.03214352e-03
3.66550000e-07,3.79228236e-03
3.66650000e-07,2.91044800e-03
3.66750000e-07,2.27087117e-03
3.66850000e-07,1.80132083e-03
3.66950000e-07,1.44763823e-03
3.67050000e-07,1.17762171e-03
3.67150000e-07,9.69837195e-04
3.67250000e-07,8.06359705e-04
3.67350000e-07,6.76075550e-04
3.67450000e-07,5.70143336e-04
3.67550000e-07,4.82675823e-04
3.67650000e-07,4.09168631e-04
3.67750000e-07,3.46478719e-04
3.67850000e-07,2.92257093e-04
3.67950000e-07,2.44794565e-04
3.68050000e-07,2.02825182e-04
3.68150000e-07,1.65381551e-04
3.68250000e-07,1.31747423e-04
3.68350000e-07,1.01341992e-04
3.68450000e-07,7.37349052e-05
3.68550000e-07,4.85523166e-05
3.68650000e-07,2.55183873e-05
3.68750000e-07,4.37468786e-06
3.68850000e-07,-1.57047990e-05
3.68950000e-07,-3.33521861e-05
3.69050000e-07,-5.00274305e-05
3.69150000e-07,-6.52271442e-05
3.69250000e-07,-7.94622541e-05
3.69350000e-07,-9.25965250e-05
3.69450000e-07,-1.04866965e-04
3.69550000e-07,-1.16276737e-04
3.69650000e-07,-1.26944905e-04
3.69750000e-07,-1.36923939e-04
3.69850000e-07,-1.46279356e-04
3.69950000e-07,-1.55077872e-04
3.70000000e-07,-1.59279538e-04
3.70010000e-07,-3.49476692e-05
3.70030000e-07,8.44609677e-05
3.70070000e-07,1.02730732e-04
3.70150000e-07,9.25137618e-05
3.70250000e-07,8.87125217e-05
3.70350000e-07,8.16434219e-05
3.70450000e-07,7.70641292e-05
3.70550000e-07,7.18695266e-05
3.70650000e-07,6.75288724e-05
3.70750000e-07,6.33908675e-05
3.70850000e-07,5.95367989e-05
3.70950000e-07,5.61161103e-05
3.71050000e-07,5.27619423e-05
3.71150000e-07,4.98872474e-05
3.71250000e-07,4.69816640e-05
3.71350000e-07,4.45465960e-05
3.71450000e-07,4.20267546e-05
3.71550000e-07,3.99546266e-05
3.71650000e-07,3.77617427e-05
3.71750000e-07,3.59926155e-05
3.71850000e-07,3.40756764e-05
3.71950000e-07,3.25609263e-05
3.72050000e-07,3.08767806e-05
3.72150000e-07,2.95763249e-05
3.72250000e-07,2.80888152e-05
3.72350000e-07,2.69693877e-05
3.72450000e-07,2.56482906e-05
3.72550000e-07,2.46821886e-05
3.72650000e-07,2.35022775e-05
3.72750000e-07,2.26663888e-05
3.72850000e-07,2.16065832e-05
3.72950000e-07,2.08815989e-05
3.73050000e-07,1.99242821e-05
3.73150000e-07,1.92940515e-05
3.73250000e-07,1.84244775e-05
3.73350000e-07,1.78754760e-05
3.73450000e-07,1.70812920e-05
3.73550000e-07,1.66021746e-05
3.73650000e-07,1.58730148e-05
3.73750000e-07,1.54542534e-05
3.73850000e-07,1.47814085e-05
3.73950000e-07,1.44149852e-05
3.74050000e-07,1.37911213e-05
3.74150000e-07,1.34702699e-05
3.74250000e-07,1.28891997e-05
3.74350000e-07,1.26082103e-05
3.74450000e-07,1.20647008e-05
3.74550000e-07,1.18187320e-05
3.74650000e-07,1.13083467e-05
3.74750000e-07,1.10932833e-05
3.74850000e-07,1.06122513e-05
3.74950000e-07,1.04245877e-05
3.75050000e-07,9.96969328e-06
3.75150000e-07,9.80643500e-06
3.75250000e-07,9.37492430e-06
3.75350000e-07,9.23349375e-06
3.75450000e-07,8.82300101e-06
3.75550000e-07,8.70118678e-06
3.75650000e-07,8.30967227e-06
3.75750000e-07,8.20555562e-06
3.75850000e-07,7.83125383e-06
3.75950000e-07,7.74316740e-06
3.76050000e-07,7.38454406e-06
3.76150000e-07,7.31103449e-06
3.76250000e-07,6.96674454e-06
3.76350000e-07,6.90654006e-06
3.76450000e-07,6.57540598e-06
3.76550000e-07,6.52738229e-06
3.76650000e-07,6.20836948e-06
3.76750000e-07,6.17153064e-06
3.76850000e-07,5.86371524e-06
3.76950000e-07,5.83717971e-06
3.77050000e-07,5.53974230e-06
3.77150000e-07,5.52272109e-06
3.77250000e-07,5.23493090e-06
3.77350000e-07,5.22671036e-06
3.77450000e-07,4.94790980e-06
3.77550000e-07,4.94785470e-06
3.77650000e-07,4.67744758e-06
3.77750000e-07,4.68497716e-06
3.77850000e-07,4.42242663e-06
3.77950000e-07,4.43701517e-06
3.78050000e-07,4.18183270e-06
3.78150000e-07,4.20299806e-06
3.78250000e-07,3.95473308e-06
3.78350000e-07,3.98203807e-06
3.78450000e-07,3.74028317e-06
3.78550000e-07,3.77332036e-06
3.78650000e-07,3.53769884e-06
3.78750000e-07,3.57609646e-06
3.78850000e-07,3.34626158e-06
3.78950000e-07,3.38967234e-06
3.79050000e-07,3.16530010e-06
3.79150000e-07,3.21340696e-06
3.79250000e-07,2.99420253e-06
3.79350000e-07,3.04670640e-06
3.79450000e-07,2.83239053e-06
3.79550000e-07,2.88901564e-06
3.79650000e-07,2.67933165e-06
3.79750000e-07,2.73981951e-06
3.79850000e-07,2.53452508e-06
3.79950000e-07,2.59863391e-06
3.80050000e-07,2.39750712e-06
3.80150000e-07,2.46500922e-06
3.80250000e-07,2.26783947e-06
3.80350000e-07,2.33852619e-06
3.80450000e-07,2.14511184e-06
3.80550000e-07,2.21878438e-06
3.80650000e-07,2.02894401e-06
3.80750000e-07,2.10541196e-06
3.80850000e-07,1.91897325e-06
3.80950000e-07,1.99806296e-06
3.81050000e-07,1.81485942e-06
3.81150000e-07,1.89640636e-06
3.81250000e-07,1.71628582e-06
3.81350000e-07,1.80013291e-06
3.81450000e-07,1.62294976e-06
3.81550000e-07,1.70895236e-06
3.81650000e-07,1.53456930e-06
3.81750000e-07,1.62258627e-06
3.81850000e-07,1.45087629e-06
3.81950000e-07,1.54077837e-06
3.82050000e-07,1.37162107e-06
3.82150000e-07,1.46328404e-06
3.82250000e-07,1.29656100e-06
3.82350000e-07,1.38987128e-06
3.82450000e-07,1.22547610e-06
3.82550000e-07,1.32031962e-06
3.82650000e-07,1.15815305e-06
3.82750000e-07,1.25442804e-06
3.82850000e-07,1.09438996e-06
3.82950000e-07,1.19199615e-06
3.83050000e-07,1.03399620e-06
3.83150000e-07,1.13284521e-06
3.83250000e-07,9.76797330e-07
3.83350000e-07,1.07679749e-06
3.83450000e-07,9.22619494e-07
3.83550000e-07,1.02368786e-06
3.83650000e-07,8.71303369e-07
3.83750000e-07,9.73362897e-07
3.83850000e-07,8.22697673e-07
3.83950000e-07,9.25674833e-07
3.84050000e-07,7.76661555e-07
3.84150000e-07,8.80482635e-07
3.84250000e-07,7.33053376e-07
3.84350000e-07,8.37654404e-07
3.84450000e-07,6.91749021e-07
3.84550000e-07,7.97066621e-07
3.84650000e-07,6.52626982e-07
3.84750000e-07,7.58601122e-07
3.84850000e-07,6.15569253e-07
3.84950000e-07,7.22143795e-07
3.85050000e-07,5.80468729e-07
3.85150000e-07,6.87590880e-07
3.85250000e-07,5.47223734e-07
3.85350000e-07,6.54840723e-07
3.85450000e-07,5.15733723e-07
3.85550000e-07,6.23800893e-07
3.85650000e-07,4.85908657e-07
3.85750000e-07,5.94377245e-07
3.85850000e-07,4.57657458e-07
3.85950000e-07,5.66488685e-07
3.86050000e-07,4.30900675e-07
3.86150000e-07,5.40050419e-07
3.86250000e-07,4.05557160e-07
3.86350000e-07,5.14991249e-07
3.86450000e-07,3.81555699e-07
3.86550000e-07,4.91234607e-07
3.86650000e-07,3.58823113e-07
3.86750000e-07,4.68713552e-07
3.86850000e-07,3.37292457e-07
3.86950000e-07,4.47360364e-07
3.87050000e-07,3.16903559e-07
3.87150000e-07,4.27120821e-07
3.87250000e-07,2.97593011e-07
3.87350000e-07,4.07927567e-07
3.87450000e-07,2.79305552e-07
3.87550000e-07,3.89733472e-07
3.87650000e-07,2.61986008e-07
3.87750000e-07,3.72480378e-07
3.87850000e-07,2.45587551e-07
3.87950000e-07,3.56120241e-07
3.88050000e-07,2.30057762e-07
3.88150000e-07,3.40609082e-07
3.88250000e-07,2.15352734e-07
3.88350000e-07,3.25900475e-07
3.88450000e-07,2.01428747e-07
3.88550000e-07,3.11949693e-07
3.88650000e-07,1.88245604e-07
3.88750000e-07,2.98721293e-07
3.88850000e-07,1.75762573e-07
3.88950000e-07,2.86177035e-07
3.89050000e-07,1.63943028e-07
3.89150000e-07,2.74276652e-07
3.89250000e-07,1.52754702e-07
3.89350000e-07,2.62990575e-07
3.89450000e-07,1.42163053e-07
3.89550000e-07,2.52286083e-07
3.89650000e-07,1.32137415e-07
3.89750000e-07,2.42132924e-07
3.89850000e-07,1.22646161e-07
3.89950000e-07,2.32497554e-07
3.90050000e-07,1.13661500e-07
3.90150000e-07,2.32678108e-07
3.90250000e-07,1.09153511e-07
3.90350000e-07,2.21265348e-07
3.90450000e-07,1.02220411e-07
3.90550000e-07,2.12032984e-07
3.90650000e-07,9.48116209e-08
3.90750000e-07,2.03778709e-07
3.90850000e-07,8.75319196e-08
3.90950000e-07,1.96106520e-07
3.91050000e-07,8.05575500e-08
3.91150000e-07,1.88878038e-07
3.91250000e-07,7.39319054e-08
3.91350000e-07,1.82033024e-07
3.91450000e-07,6.76534879e-08
3.91550000e-07,1.75542752e-07
3.91650000e-07,6.17118270e-08
3.91750000e-07,1.69382314e-07
3.91850000e-07,5.60901224e-08
3.91950000e-07,1.63534531e-07
3.92050000e-07,5.07716545e-08
3.92150000e-07,1.57983166e-07
3.92250000e-07,4.57419321e-08
3.92350000e-07,1.52711987e-07
3.92450000e-07,4.09834480e-08
3.92550000e-07,1.47707512e-07
3.92650000e-07,3.64868983e-08
3.92750000e-07,1.42955241e-07
3.92850000e-07,3.22334402e-08
3.92950000e-07,1.38440061e-07
3.93050000e-07,2.82145185e-08
3.93150000e-07,1.34152731e-07
3.93250000e-07,2.44128079e-08
3.93350000e-07,1.30078916e-07
3.93450000e-07,2.08199781e-08
3.93550000e-07,1.26208310e-07
3.93650000e-07,1.74260622e-08
3.93750000e-07,1.22531189e-07
3.93850000e-07,1.42178374e-08
3.93950000e-07,1.19034949e-07
3.94050000e-07,1.11884241e-08
3.94150000e-07,1.15712645e-07
3.94250000e-07,8.32705506e-09
3.94350000e-07,1.12555238e-07
3.94450000e-07,5.62492985e-09
3.94550000e-07,1.09551199e-07
3.94650000e-07,3.07326967e-09
3.94750000e-07,1.06696813e-07
3.94850000e-07,6.63825977e-10
3.94950000e-07,1.03983796e-07
3.95050000e-07,-1.61129361e-09
3.95150000e-07,1.01590615e-07
3.95250000e-07,-3.85608448e-09
3.95350000e-07,9.93798824e-08
3.95450000e-07,-6.01151435e-09
3.95550000e-07,9.72964151e-08
3.95650000e-07,-8.05469287e-09
3.95750000e-07,9.53203172e-08
3.95850000e-07,-9.98587467e-09
3.95950000e-07,9.34383012e-08
3.96050000e-07,-1.18089014e-08
3.96150000e-07,9.16453928e-08
3.96250000e-07,-1.35242011e-08
3.96350000e-07,8.99356694e-08
3.96450000e-07,-1.51407288e-08
3.96550000e-07,8.83039425e-08
3.96650000e-07,-1.66624789e-08
3.96750000e-07,8.67449236e-08
3.96850000e-07,-1.80942214e-08
3.96950000e-07,8.52585867e-08
3.97050000e-07,-1.94409871e-08
3.97150000e-07,8.38358629e-08
3.97250000e-07,-2.07071407e-08
3.97350000e-07,8.24789370e-08
3.97450000e-07,-2.18953961e-08
3.97550000e-07,8.11798275e-08
3.97650000e-07,-2.30135520e-08
3.97750000e-07,7.99383718e-08
3.97850000e-07,-2.40616183e-08
3.97950000e-07,7.87506747e-08
3.98050000e-07,-2.50439317e-08
3.98150000e-07,7.76146068e-08
3.98250000e-07,-2.59657202e-08
3.98350000e-07,7.65241950e-08
3.98450000e-07,-2.68299199e-08
3.98550000e-07,7.54824314e-08
3.98650000e-07,-2.76372813e-08
3.98750000e-07,7.44825226e-08
3.98850000e-07,-2.83936305e-08
3.98950000e-07,7.35249096e-08
3.99050000e-07,-2.91007363e-08
3.99150000e-07,7.26042089e-08
3.99250000e-07,-2.97611532e-08
3.99350000e-07,7.17248034e-08
3.99450000e-07,-3.03751658e-08
3.99550000e-07,7.08777141e-08
3.99650000e-07,-3.09480143e-08
3.99750000e-07,7.00651741e-08
3.99850000e-07,-3.14812706e-08
3.99950000e-07,6.92829764e-08
4.00050000e-07,-3.19763756e-08
4.00150000e-07,6.85307044e-08
4.00250000e-07,-3.24369794e-08
4.00350000e-07,6.78076599e-08
4.00450000e-07,-3.28624584e-08
4.00550000e-07,6.71130996e-08
4.00650000e-07,-3.32549183e-08
4.00750000e-07,6.64431157e-08
4.00850000e-07,-3.36202911e-08
4.00950000e-07,6.57961007e-08
4.01050000e-07,-3.39538110e-08
4.01150000e-07,6.51732082e-08
4.01250000e-07,-3.42639546e-08
4.01350000e-07,6.45735030e-08
4.01450000e-07,-3.45439920e-08
4.01550000e-07,6.39942504e-08
4.01650000e-07,-3.48026886e-08
4.01750000e-07,6.34336094e-08
4.01850000e-07,-3.50376341e-08
4.01950000e-07,6.28918980e-08
4.02050000e-07,-3.52493833e-08
4.02150000e-07,6.23687036e-08
4.02250000e-07,-3.54428800e-08
4.02350000e-07,6.18606779e-08
4.02450000e-07,-3.56153370e-08
4.02550000e-07,6.13724410e-08
4.02650000e-07,-3.57711341e-08
4.02750000e-07,6.08959436e-08
4.02850000e-07,-3.59062772e-08
4.02950000e-07,6.04357769e-08
4.03050000e-07,-3.60280893e-08
4.03150000e-07,5.99890239e-08
4.03250000e-07,-3.61331870e-08
4.03350000e-07,5.95549816e-08
4.03450000e-07,-3.62241340e-08
4.03550000e-07,5.91332309e-08
4.03650000e-07,-3.62994368e-08
4.03750000e-07,5.87249707e-08
4.03850000e-07,-3.63628533e-08
4.03950000e-07,5.83259402e-08
4.04050000e-07,-3.64135735e-08
4.04150000e-07,5.79389937e-08
4.04250000e-07,-3.64533900e-08
4.04350000e-07,5.75607791e-08
4.04450000e-07,-3.64807282e-08
4.04550000e-07,5.71942454e-08
4.04650000e-07,-3.64978567e-08
4.04750000e-07,5.68364113e-08
4.04850000e-07,-3.65043011e-08
4.04950000e-07,5.64857442e-08
4.05050000e-07,-3.65046606e-08
4.05150000e-07,5.61457864e-08
4.05250000e-07,-3.64910883e-08
4.05350000e-07,5.58131634e-08
4.05450000e-07,-3.64735687e-08
4.05550000e-07,5.54873797e-08
4.05650000e-07,-3.64461213e-08
4.05750000e-07,5.51677224e-08
4.05850000e-07,-3.64115815e-08
4.05950000e-07,5.48566288e-08
4.06050000e-07,-3.63705570e-08
4.06150000e-07,5.45512282e-08
4.06250000e-07,-3.63227615e-08
4.06350000e-07,5.42529069e-08
4.06450000e-07,-3.62684906e-08
4.06550000e-07,5.39603537e-08
4.06650000e-07,-3.62080780e-08
4.06750000e-07,5.36729232e-08
4.06850000e-07,-3.61421716e-08
4.06950000e-07,5.33932757e-08
4.07050000e-07,-3.60715231e-08
4.07150000e-07,5.31149366e-08
4.07250000e-07,-3.59961566e-08
4.07350000e-07,5.28433943e-08
4.07450000e-07,-3.59143903e-08
4.07550000e-07,5.25771818e-08
4.07650000e-07,-3.58309877e-08
4.07750000e-07,5.23155858e-08
4.07850000e-07,-3.57416210e-08
4.07950000e-07,5.20569334e-08
4.08050000e-07,-3.56491547e-08
4.08150000e-07,5.18031722e-08
4.08250000e-07,-3.55530789e-08
4.08350000e-07,5.15530519e-08
4.08450000e-07,-3.54535128e-08
4.08550000e-07,5.13075804e-08
4.08650000e-07,-3.53507057e-08
4.08750000e-07,5.10648903e-08
4.08850000e-07,-3.52435622e-08
4.08950000e-07,5.08257400e-08
4.09050000e-07,-3.51358150e-08
4.09150000e-07,5.05902591e-08
4.09250000e-07,-3.50255940e-08
4.09350000e-07,5.03576534e-08
4.09450000e-07,-3.49115134e-08
4.09550000e-07,5.01280506e-08
4.09650000e-07,-3.47955664e-08
4.09750000e-07,4.99005715e-08
4.09850000e-07,-3.46788530e-08
4.09950000e-07,4.96780142e-08
4.10000000e-07,-3.33114960e-08
4.10010000e-07,1.15538897e-04
4.10030000e-07,2.45216524e-04
4.10070000e-07,2.66679412e-04
4.10150000e-07,2.58169608e-04
4.10250000e-07,2.58864746e-04
4.10350000e-07,2.54458263e-04
4.10450000e-07,2.53496907e-04
4.10550000e-07,2.50849023e-04
4.10650000e-07,2.49581744e-04
4.10750000e-07,2.47822617e-04
4.10850000e-07,2.46724313e-04
4.10950000e-07,2.45565902e-04
4.11050000e-07,2.44831305e-04
4.11150000e-07,2.44214117e-04
4.11250000e-07,2.43966304e-04
4.11350000e-07,2.43938604e-04
4.11450000e-07,2.44305879e-04
4.11550000e-07,2.44988160e-04
4.11650000e-07,2.46142226e-04
4.11750000e-07,2.47734346e-04
4.11850000e-07,2.49937992e-04
4.11950000e-07,2.52780995e-04
4.12050000e-07,2.56505233e-04
